env_id,model_label,seed,axis,support_class,reliability_auc,catastrophe_prob_t0p5,cvar20
Walker2d-v5,klprho0p05,20,thigh_left_damping,out_of_support,0.3918203710143205,1.0,0.2899135864318674
Walker2d-v5,klprho0p05,21,thigh_left_damping,out_of_support,0.6864928226611497,0.0,0.6144348852324053
Walker2d-v5,klprho0p05,22,thigh_left_damping,out_of_support,1.0,0.0,1.1533794304696274
Walker2d-v5,klprho0p05,23,thigh_left_damping,out_of_support,1.0,0.0,1.1195671764753135
Walker2d-v5,klprho0p05,24,thigh_left_damping,out_of_support,0.8285645534927174,0.0,0.7561621817733458
Walker2d-v5,klprho0p05,25,thigh_left_damping,out_of_support,1.0,0.0,1.350770457494816
Walker2d-v5,klprho0p05,26,thigh_left_damping,out_of_support,1.0,0.0,1.057136958319522
Walker2d-v5,klprho0p05,27,thigh_left_damping,out_of_support,0.9906752542146198,0.0,0.9533762710730991
Walker2d-v5,klprho0p05,28,thigh_left_damping,out_of_support,0.8587935263965732,0.0,0.8342706384054243
Walker2d-v5,klprho0p05,29,thigh_left_damping,out_of_support,0.7921009015853527,0.0,0.7731133611495826
Walker2d-v5,klprho0p05,30,thigh_left_damping,out_of_support,0.9527017756097718,0.0,0.947765958585023
Walker2d-v5,klprho0p05,31,thigh_left_damping,out_of_support,1.0,0.0,1.079535642420904
Walker2d-v5,klprho0p05,32,thigh_left_damping,out_of_support,1.0,0.0,1.2154850902902756
Walker2d-v5,klprho0p05,33,thigh_left_damping,out_of_support,1.0,0.0,1.032715801657486
Walker2d-v5,klprho0p05,34,thigh_left_damping,out_of_support,0.9289873333150876,0.0,0.9018859936383472
Walker2d-v5,klprho0p05,35,thigh_left_damping,out_of_support,1.0,0.0,1.0804002855213108
Walker2d-v5,vanilla,6,foot_left_mass,related_physics,0.8231135710651584,0.0,0.6021920079396097
Walker2d-v5,vanilla,7,foot_left_mass,related_physics,0.9014497951577809,0.0,0.7722117412180904
Walker2d-v5,vanilla,8,foot_left_mass,related_physics,0.7364873984296244,0.0,0.6420507980688531
Walker2d-v5,vanilla,9,foot_left_mass,related_physics,0.8698341001134812,0.07142857142857142,0.579965067577197
Walker2d-v5,vanilla,10,foot_left_mass,related_physics,0.7530349416938037,0.35714285714285715,0.2679642811980722
Walker2d-v5,vanilla,11,foot_left_mass,related_physics,0.9337452869461605,0.0,0.7041063648161415
Walker2d-v5,vanilla,12,foot_left_mass,related_physics,0.9217260254515072,0.0,0.8034468819385806
Walker2d-v5,vanilla,13,foot_left_mass,related_physics,0.9704427059815547,0.0,0.8620659612472551
Walker2d-v5,vanilla,14,foot_left_mass,related_physics,0.9063570086329908,0.0,0.6808246224271833
Walker2d-v5,vanilla,15,foot_left_mass,related_physics,0.8461021116823285,0.0,0.7125429537991
Walker2d-v5,vanilla,16,foot_left_mass,related_physics,0.9380448753201716,0.0,0.8968849040688921
Walker2d-v5,vanilla,17,foot_left_mass,related_physics,0.9160769931525587,0.0,0.7969496878143424
Walker2d-v5,vanilla,18,foot_left_mass,related_physics,0.8135316006522597,0.14285714285714285,0.38738256181667746
Walker2d-v5,vanilla,19,foot_left_mass,related_physics,0.8646717129617384,0.0,0.827316308134399
Walker2d-v5,vanilla,20,foot_left_mass,related_physics,0.9937133772396207,0.0,0.97066242711823
Walker2d-v5,vanilla,21,foot_left_mass,related_physics,0.9628844360887221,0.0,0.8652128836893782
Walker2d-v5,vanilla,22,foot_left_mass,related_physics,0.844682983536825,0.0,0.6031360024860657
Walker2d-v5,vanilla,23,foot_left_mass,related_physics,0.9751628768619078,0.0,0.9225254285909777
Walker2d-v5,vanilla,24,foot_left_mass,related_physics,0.7946088126146457,0.21428571428571427,0.4185807329730203
Walker2d-v5,vanilla,25,foot_left_mass,related_physics,0.9256282951889628,0.07142857142857142,0.6672054084066404
Walker2d-v5,vanilla,26,foot_left_mass,related_physics,1.0,0.0,1.0416778439376164
Walker2d-v5,vanilla,27,foot_left_mass,related_physics,0.8692215136977595,0.0,0.7926390617441577
Walker2d-v5,vanilla,28,foot_left_mass,related_physics,0.9120915099980131,0.14285714285714285,0.5947893220339081
Walker2d-v5,vanilla,29,foot_left_mass,related_physics,0.9074220416732653,0.07142857142857142,0.69911075458003
Walker2d-v5,vanilla,30,foot_left_mass,related_physics,0.9339392640777574,0.0,0.729143235953885
Walker2d-v5,vanilla,31,foot_left_mass,related_physics,0.845280114441983,0.0,0.6622695460257308
Walker2d-v5,vanilla,32,foot_left_mass,related_physics,0.9844014854452112,0.0,0.9273601271664429
Walker2d-v5,vanilla,33,foot_left_mass,related_physics,0.9060439014836453,0.0,0.7691877948235039
Walker2d-v5,vanilla,34,foot_left_mass,related_physics,0.9684888310385716,0.0,0.8529478781800007
Walker2d-v5,vanilla,35,foot_left_mass,related_physics,0.8959718049118944,0.07142857142857142,0.646902594237321
Walker2d-v5,vanilla,6,leg_left_mass,related_physics,0.9951356258568664,0.0,0.9817022482101535
Walker2d-v5,vanilla,7,leg_left_mass,related_physics,0.9576449097445704,0.0,0.9487673714030557
Walker2d-v5,vanilla,8,leg_left_mass,related_physics,0.7710404072521887,0.0,0.7545536275236859
Walker2d-v5,vanilla,9,leg_left_mass,related_physics,0.9491804116013706,0.0,0.9297616457017949
Walker2d-v5,vanilla,10,leg_left_mass,related_physics,1.0,0.0,1.1296650245811233
Walker2d-v5,vanilla,11,leg_left_mass,related_physics,0.9993979098790057,0.0,1.015254302084526
Walker2d-v5,vanilla,12,leg_left_mass,related_physics,0.9634962120828784,0.0,0.8662468588655289
Walker2d-v5,vanilla,13,leg_left_mass,related_physics,1.0,0.0,1.0379126277829858
Walker2d-v5,vanilla,14,leg_left_mass,related_physics,0.944865164675355,0.0,0.7472879891756916
Walker2d-v5,vanilla,15,leg_left_mass,related_physics,0.9244233825982374,0.0,0.9011737598535147
Walker2d-v5,vanilla,16,leg_left_mass,related_physics,0.9663898031016837,0.0,0.9507735808648689
Walker2d-v5,vanilla,17,leg_left_mass,related_physics,0.9548881133946656,0.0,0.9116746404061352
Walker2d-v5,vanilla,18,leg_left_mass,related_physics,1.0,0.0,1.1737094057575812
Walker2d-v5,vanilla,19,leg_left_mass,related_physics,0.8955052816663235,0.0,0.8695521333059478
Walker2d-v5,vanilla,20,leg_left_mass,related_physics,1.0,0.0,1.052061642575678
Walker2d-v5,vanilla,21,leg_left_mass,related_physics,0.9997705772319581,0.0,1.000451652753501
Walker2d-v5,vanilla,22,leg_left_mass,related_physics,0.8960269760677546,0.0,0.7422753471056853
Walker2d-v5,vanilla,23,leg_left_mass,related_physics,0.9944505544789807,0.0,0.9814505748204474
Walker2d-v5,vanilla,24,leg_left_mass,related_physics,0.9207420827040872,0.0,0.808166447844885
Walker2d-v5,vanilla,25,leg_left_mass,related_physics,0.9959556531854158,0.0,1.0318152720949154
Walker2d-v5,vanilla,26,leg_left_mass,related_physics,1.0,0.0,1.120114898364376
Walker2d-v5,vanilla,27,leg_left_mass,related_physics,0.9181978910550266,0.0,0.8802919843763787
Walker2d-v5,vanilla,28,leg_left_mass,related_physics,1.0,0.0,1.2193245198457248
Walker2d-v5,vanilla,29,leg_left_mass,related_physics,0.9971389604198567,0.0,0.9906661511010771
Walker2d-v5,vanilla,30,leg_left_mass,related_physics,0.9893951795082049,0.0,0.9505108377049559
Walker2d-v5,vanilla,31,leg_left_mass,related_physics,0.9589290805383891,0.0,0.9151955397742819
Walker2d-v5,vanilla,32,leg_left_mass,related_physics,1.0,0.0,1.0938640278477396
Walker2d-v5,vanilla,33,leg_left_mass,related_physics,0.9466443985379783,0.0,0.8791521352747639
Walker2d-v5,vanilla,34,leg_left_mass,related_physics,1.0,0.0,1.050902511125907
Walker2d-v5,vanilla,35,leg_left_mass,related_physics,0.9907633801142476,0.0,0.9727630639487744
Walker2d-v5,vanilla,6,thigh_left_mass,related_physics,0.9481925779062497,0.0,0.8339999878609264
Walker2d-v5,vanilla,7,thigh_left_mass,related_physics,0.9377413231439864,0.0,0.9124694375744705
Walker2d-v5,vanilla,8,thigh_left_mass,related_physics,0.7539076274185845,0.0,0.712633313828592
Walker2d-v5,vanilla,9,thigh_left_mass,related_physics,0.9107094881243049,0.0,0.842402703959405
Walker2d-v5,vanilla,10,thigh_left_mass,related_physics,1.0,0.0,1.120348305576397
Walker2d-v5,vanilla,11,thigh_left_mass,related_physics,0.9744245786059944,0.0,0.8989814350900388
Walker2d-v5,vanilla,12,thigh_left_mass,related_physics,0.8354862663033292,0.14285714285714285,0.44324183186871235
Walker2d-v5,vanilla,13,thigh_left_mass,related_physics,0.9974428693343976,0.0,0.9921009771659094
Walker2d-v5,vanilla,14,thigh_left_mass,related_physics,0.8500879600486749,0.14285714285714285,0.4695245888334069
Walker2d-v5,vanilla,15,thigh_left_mass,related_physics,0.8834058927127959,0.0,0.8511784967554393
Walker2d-v5,vanilla,16,thigh_left_mass,related_physics,0.9395334186303338,0.0,0.8856418926159129
Walker2d-v5,vanilla,17,thigh_left_mass,related_physics,0.9380316217237201,0.0,0.925771905443857
Walker2d-v5,vanilla,18,thigh_left_mass,related_physics,1.0,0.0,1.0964412586882941
Walker2d-v5,vanilla,19,thigh_left_mass,related_physics,0.8631729896583726,0.0,0.8082731819704483
Walker2d-v5,vanilla,20,thigh_left_mass,related_physics,0.9271808996147077,0.07142857142857142,0.6792791285889833
Walker2d-v5,vanilla,21,thigh_left_mass,related_physics,0.9796216099266833,0.0,0.9524859705354944
Walker2d-v5,vanilla,22,thigh_left_mass,related_physics,0.9896508752956347,0.0,0.951704084712962
Walker2d-v5,vanilla,23,thigh_left_mass,related_physics,0.9789132417520826,0.0,0.9531924462922677
Walker2d-v5,vanilla,24,thigh_left_mass,related_physics,0.8246642128870525,0.14285714285714285,0.41974661937156554
Walker2d-v5,vanilla,25,thigh_left_mass,related_physics,0.9905868636130719,0.0,0.9710727188207402
Walker2d-v5,vanilla,26,thigh_left_mass,related_physics,1.0,0.0,1.0636728251465397
Walker2d-v5,vanilla,27,thigh_left_mass,related_physics,0.8432441228815322,0.07142857142857142,0.6393548323922907
Walker2d-v5,vanilla,28,thigh_left_mass,related_physics,1.0,0.0,1.063526755963216
Walker2d-v5,vanilla,29,thigh_left_mass,related_physics,0.9882686283751922,0.0,0.9666370037029307
Walker2d-v5,vanilla,30,thigh_left_mass,related_physics,0.9553080847930077,0.0,0.826922167370087
Walker2d-v5,vanilla,31,thigh_left_mass,related_physics,0.911908331009888,0.0,0.78703832479644
Walker2d-v5,vanilla,32,thigh_left_mass,related_physics,1.0,0.0,1.0677269481265232
Walker2d-v5,vanilla,33,thigh_left_mass,related_physics,0.9027886111664839,0.0,0.8589606283312464
Walker2d-v5,vanilla,34,thigh_left_mass,related_physics,0.9714993983889667,0.0,0.8817806046453412
Walker2d-v5,vanilla,35,thigh_left_mass,related_physics,0.9802576103925277,0.0,0.9700074934804892
Walker2d-v5,klprho0,6,foot_left_mass,related_physics,0.9548426424642997,0.07142857142857142,0.7932720446507107
Walker2d-v5,klprho0,7,foot_left_mass,related_physics,0.8630645936267258,0.07142857142857142,0.5455524418746814
Walker2d-v5,klprho0,8,foot_left_mass,related_physics,1.0,0.0,1.0898430789323348
Walker2d-v5,klprho0,9,foot_left_mass,related_physics,0.9094633323474853,0.0,0.7319119874034213
Walker2d-v5,klprho0,10,foot_left_mass,related_physics,0.5347190724630531,0.35714285714285715,0.4413474481632112
Walker2d-v5,klprho0,11,foot_left_mass,related_physics,0.98252276753451,0.0,0.9260958845476887
Walker2d-v5,klprho0,12,foot_left_mass,related_physics,0.9507613329139811,0.07142857142857142,0.8040678678537604
Walker2d-v5,klprho0,13,foot_left_mass,related_physics,0.7340709549288454,0.21428571428571427,0.34480603605134713
Walker2d-v5,klprho0,14,foot_left_mass,related_physics,0.9897912130871998,0.0,0.9703008660612787
Walker2d-v5,klprho0,15,foot_left_mass,related_physics,1.0,0.0,1.1013579546710712
Walker2d-v5,klprho0,16,foot_left_mass,related_physics,0.9708723793423657,0.0,0.864071103597707
Walker2d-v5,klprho0,17,foot_left_mass,related_physics,0.8872633915698539,0.14285714285714285,0.5225985655064608
Walker2d-v5,klprho0,18,foot_left_mass,related_physics,0.8027306678217967,0.21428571428571427,0.2742481529682879
Walker2d-v5,klprho0,19,foot_left_mass,related_physics,0.8844774479400354,0.0,0.7596759420540602
Walker2d-v5,klprho0,20,foot_left_mass,related_physics,0.8725591360991921,0.07142857142857142,0.4762869788102535
Walker2d-v5,klprho0,21,foot_left_mass,related_physics,1.0,0.0,1.1764145669519088
Walker2d-v5,klprho0,22,foot_left_mass,related_physics,0.9173348382004266,0.0,0.6455337249100797
Walker2d-v5,klprho0,23,foot_left_mass,related_physics,0.9847820488921293,0.0,0.9489733868259519
Walker2d-v5,klprho0,24,foot_left_mass,related_physics,0.8720169908475973,0.0,0.8585237183646798
Walker2d-v5,klprho0,25,foot_left_mass,related_physics,0.7445373152185624,0.21428571428571427,0.32308142028005166
Walker2d-v5,klprho0,26,foot_left_mass,related_physics,0.8964857977321168,0.07142857142857142,0.6333948716594056
Walker2d-v5,klprho0,27,foot_left_mass,related_physics,0.9346300540770949,0.07142857142857142,0.7829452631981888
Walker2d-v5,klprho0,28,foot_left_mass,related_physics,0.833254790321905,0.14285714285714285,0.4229605168251745
Walker2d-v5,klprho0,29,foot_left_mass,related_physics,0.8289539959455808,0.21428571428571427,0.3696447105468095
Walker2d-v5,klprho0,30,foot_left_mass,related_physics,0.8938389303135796,0.07142857142857142,0.5771531700481455
Walker2d-v5,klprho0,31,foot_left_mass,related_physics,0.8833171747494247,0.0,0.6963225670026318
Walker2d-v5,klprho0,32,foot_left_mass,related_physics,0.9727559032870856,0.0,0.8870491170560056
Walker2d-v5,klprho0,33,foot_left_mass,related_physics,0.9251833267451687,0.0,0.7261090225869878
Walker2d-v5,klprho0,34,foot_left_mass,related_physics,0.8197928484251612,0.0,0.6030690748193029
Walker2d-v5,klprho0,35,foot_left_mass,related_physics,1.0,0.0,1.2560570353507734
Walker2d-v5,klprho0,6,leg_left_mass,related_physics,1.0,0.0,1.0746522741199067
Walker2d-v5,klprho0,7,leg_left_mass,related_physics,1.0,0.0,1.0349503566903457
Walker2d-v5,klprho0,8,leg_left_mass,related_physics,1.0,0.0,1.1488327614781935
Walker2d-v5,klprho0,9,leg_left_mass,related_physics,0.9868714924208268,0.0,0.9660229461460869
Walker2d-v5,klprho0,10,leg_left_mass,related_physics,0.5911223486317886,0.21428571428571427,0.4773947591421263
Walker2d-v5,klprho0,11,leg_left_mass,related_physics,0.9892790519835443,0.0,0.9499689092565397
Walker2d-v5,klprho0,12,leg_left_mass,related_physics,1.0,0.0,1.3236906718462207
Walker2d-v5,klprho0,13,leg_left_mass,related_physics,0.8236655162598139,0.0,0.5698999525440643
Walker2d-v5,klprho0,14,leg_left_mass,related_physics,1.0,0.0,1.1383820662718263
Walker2d-v5,klprho0,15,leg_left_mass,related_physics,1.0,0.0,1.186776471975083
Walker2d-v5,klprho0,16,leg_left_mass,related_physics,1.0,0.0,1.1386002947553686
Walker2d-v5,klprho0,17,leg_left_mass,related_physics,0.9930884257894753,0.0,0.9851391385583538
Walker2d-v5,klprho0,18,leg_left_mass,related_physics,0.9754897387972371,0.0,0.8856187810537732
Walker2d-v5,klprho0,19,leg_left_mass,related_physics,0.9510569052294212,0.0,0.9228938397149872
Walker2d-v5,klprho0,20,leg_left_mass,related_physics,0.9910038216150124,0.0,0.9613626425668969
Walker2d-v5,klprho0,21,leg_left_mass,related_physics,1.0,0.0,1.1562316978813307
Walker2d-v5,klprho0,22,leg_left_mass,related_physics,1.0,0.0,1.1557568489128596
Walker2d-v5,klprho0,23,leg_left_mass,related_physics,1.0,0.0,1.010254169519899
Walker2d-v5,klprho0,24,leg_left_mass,related_physics,0.890327722941495,0.0,0.8806866165173322
Walker2d-v5,klprho0,25,leg_left_mass,related_physics,0.8761623867695582,0.0,0.76129012028664
