env_id,axis,stress_factor,seed,best_model,best_return,vanilla_return,best_minus_vanilla,num_models_above_vanilla
Walker2d-v5,damping,0.5,14,vanilla,4909.64104089926,4909.64104089926,0.0,0
Walker2d-v5,damping,0.5,15,vanilla,4402.384829500932,4402.384829500932,0.0,0
Walker2d-v5,damping,0.5,16,tvc400,4615.674818809145,3500.5683397355906,1115.1064790735545,4
Walker2d-v5,damping,0.5,17,vanilla,4081.0650949105902,4081.0650949105902,0.0,0
Walker2d-v5,damping,0.5,18,tvc500,4757.231594472776,3828.861716294659,928.3698781781172,2
Walker2d-v5,damping,0.5,19,vanilla,3872.804019716733,3872.804019716733,0.0,0
Walker2d-v5,damping,0.5,20,vanilla,4113.809638765777,4113.809638765777,0.0,0
Walker2d-v5,damping,0.5,21,tvc500,4684.682981285237,4251.725684540676,432.95729674456015,1
Walker2d-v5,damping,0.5,22,tvc275,4229.335597872097,3845.053412856267,384.28218501583024,4
Walker2d-v5,damping,0.5,23,vanilla,4421.93961411635,4421.93961411635,0.0,0
Walker2d-v5,damping,0.5,24,tvc300,3876.6789805045255,897.2809591833835,2979.398021321142,5
Walker2d-v5,damping,0.5,25,tvc300,4152.889560934676,3861.4835317820666,291.4060291526098,2
Walker2d-v5,damping,0.5,26,tvc300,3861.51803490498,3833.506665228176,28.01136967680395,1
Walker2d-v5,damping,0.5,27,tvc400,4515.885543614121,3906.883379380671,609.00216423345,1
Walker2d-v5,damping,0.5,28,tvc300,3866.038858331346,3557.6005972454977,308.43826108584835,3
Walker2d-v5,damping,0.5,29,tvc500,4148.8839547502685,4138.436860179728,10.447094570540685,2
Walker2d-v5,damping,0.5,30,tvc400,4109.509028822361,4029.74830306872,79.76072575364105,2
Walker2d-v5,foot_left_actuator_gain,0.5,1,tvc200,1122.1177977883412,521.0006179518971,601.1171798364442,4
Walker2d-v5,foot_left_actuator_gain,0.5,2,vanilla,497.6234533249213,497.6234533249213,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,3,vanilla,4005.053417966774,4005.053417966774,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,4,vanilla,790.5263975963325,790.5263975963325,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,5,tvc250,1474.7271672386798,703.7756090145418,770.951558224138,3
Walker2d-v5,foot_left_actuator_gain,0.5,6,vanilla,3753.019994278417,3753.019994278417,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,7,tvc400,4591.201420317001,2791.717582134368,1799.483838182633,1
Walker2d-v5,foot_left_actuator_gain,0.5,8,tvc500,3008.6789964258064,1244.5416414157278,1764.1373550100786,4
Walker2d-v5,foot_left_actuator_gain,0.5,9,tvc250,3636.475154128851,1434.9392027975684,2201.5359513312824,2
Walker2d-v5,foot_left_actuator_gain,0.5,10,tvc250,1700.6413196193382,653.923759574024,1046.7175600453143,4
Walker2d-v5,foot_left_actuator_gain,0.5,11,tvc400,3706.243944349311,3491.6737366674693,214.57020768184157,1
Walker2d-v5,foot_left_actuator_gain,0.5,12,tvc400,3318.118313035793,314.40267864747864,3003.7156343883144,7
Walker2d-v5,foot_left_actuator_gain,0.5,13,tvc500,4650.009670639347,4485.046853218027,164.96281742132032,2
Walker2d-v5,foot_left_actuator_gain,0.5,14,tvc500,3937.314512904858,3339.465638773748,597.8488741311098,2
Walker2d-v5,foot_left_actuator_gain,0.5,15,vanilla,3152.553007443804,3152.553007443804,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,16,tvc500,4594.466302541681,1494.7758115487834,3099.690490992898,4
Walker2d-v5,foot_left_actuator_gain,0.5,17,tvc300,3775.00723068687,433.3238657700925,3341.6833649167775,9
Walker2d-v5,foot_left_actuator_gain,0.5,18,tvc400,4399.835768137207,3814.7865801764665,585.0491879607407,2
Walker2d-v5,foot_left_actuator_gain,0.5,19,vanilla,1342.7864247840932,1342.7864247840932,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,20,tvc300,3108.421961375584,283.3949709540905,2825.0269904214933,8
Walker2d-v5,foot_left_actuator_gain,0.5,21,tvc500,4453.459507172116,1660.3277241536948,2793.131783018421,2
Walker2d-v5,foot_left_actuator_gain,0.5,22,tvc400,2655.948879454707,2382.8905555038355,273.05832395087145,2
Walker2d-v5,foot_left_actuator_gain,0.5,23,tvc500,1586.3716275919055,341.910169885013,1244.4614577068926,6
Walker2d-v5,foot_left_actuator_gain,0.5,24,tvc150,631.3277226053734,595.5069614122849,35.820761193088515,2
Walker2d-v5,foot_left_actuator_gain,0.5,25,tvc300,4109.46336467166,3843.430830620249,266.0325340514114,1
Walker2d-v5,foot_left_actuator_gain,0.5,26,tvc300,3874.601372957781,2063.926763947612,1810.6746090101692,2
Walker2d-v5,foot_left_actuator_gain,0.5,27,tvc400,4431.724054404445,3369.789593462365,1061.9344609420805,2
Walker2d-v5,foot_left_actuator_gain,0.5,28,vanilla,3909.2018221271055,3909.2018221271055,0.0,0
Walker2d-v5,foot_left_actuator_gain,0.5,29,tvc300,2979.158801474244,991.6344847699512,1987.5243167042927,2
Walker2d-v5,foot_left_actuator_gain,0.5,30,tvc500,3375.22717616242,715.8216560168765,2659.4055201455435,2
Walker2d-v5,foot_left_damping,0.5,1,vanilla,4069.337086694445,4069.337086694445,0.0,0
