scenario_label,model_label,seed,gain_over_vanilla,vanilla_return,cap_return
mass_0p5,a3p00,9,439.0201953059685,272.3734162781061,711.3936115840746
mass_0p5,a3p00,10,486.3384054497111,326.10420247058096,812.4426079202921
mass_0p5,a3p00,11,-961.3349706448221,1776.1790896029418,814.8441189581197
mass_0p5,a3p00,12,-1725.0764207146958,2247.423029663178,522.3466089484822
mass_0p5,a3p00,13,-90.31489756455903,441.561298745192,351.246401180633
mass_0p5,a3p00,14,-426.39888848259096,776.1984039272733,349.7995154446823
mass_0p5,a3p00,15,635.4515272097478,1360.377769199076,1995.829296408824
mass_0p5,a3p00,16,-959.7865151858994,1580.3498884108308,620.5633732249314
mass_0p5,a3p00,17,-683.7957111578012,2518.114896834022,1834.319185676221
mass_0p5,a3p00,18,817.9639810441254,179.4171354967727,997.381116540898
mass_0p5,a3p00,19,534.2010284248026,1494.5792357171144,2028.780264141917
mass_0p5,a3p00,20,1276.387589748129,371.735486711649,1648.1230764597778
mass_0p5,a3p00,21,-607.0487139263525,999.9457983841148,392.8970844577623
mass_0p5,a3p00,22,1243.0770200445545,368.9993055320372,1612.0763255765917
mass_0p5,a3p00,23,299.93151487303743,237.69059628028305,537.6221111533205
mass_0p5,a3p00,24,554.2637358626729,286.86542167931907,841.129157541992
mass_0p5,a3p00,25,-146.4164368264199,551.958247405981,405.54181057956106
mass_0p5,a3p00,26,2519.0873195772638,295.3505100877264,2814.43782966499
mass_0p5,a3p00,27,-977.9499473323086,1251.3409810137648,273.3910336814562
mass_0p5,a3p00,28,-835.7304738314683,1429.6177197809257,593.8872459494573
mass_0p5,a3p00,29,-736.202530458411,1169.672500370512,433.4699699121008
mass_0p5,a3p00,30,561.497123399731,438.9334038054034,1000.4305272051344
mass_0p5,a3p05,1,185.66018374038038,296.97350611802364,482.633689858404
mass_0p5,a3p05,2,-1706.2385517647454,2132.903679503232,426.6651277384868
mass_0p5,a3p05,3,-546.6558843483583,911.4420567612548,364.7861724128964
mass_0p5,a3p05,4,211.87502101774464,820.047843499459,1031.9228645172036
