version,model_label,seed,axis,nominal_retention,reliability_auc,cvar20,catastrophe_prob_t0p50
Walker2d-v4,tvc300,8,actuator_gain,1.2630884727844565,0.696292054669335,0.2465599990649127,0.26666666666666666
Walker2d-v4,tvc300,9,actuator_gain,1.0295868849664422,0.6035118742849032,0.11004283564419565,0.4666666666666667
Walker2d-v4,tvc300,10,actuator_gain,0.5259516938384368,0.34928610821186423,0.11221674475403813,0.8666666666666667
Walker2d-v4,tvc300,11,actuator_gain,0.762333632133675,0.4915296136403395,0.2623419425584002,0.6
Walker2d-v4,tvc300,12,actuator_gain,3.907383268538707,0.6444864249587217,0.2188487183967848,0.4666666666666667
Walker2d-v4,tvc300,13,actuator_gain,0.9663044242438262,0.6333982183174726,0.2960193216954308,0.4666666666666667
Walker2d-v4,tvc300,14,actuator_gain,0.7057358249616108,0.5771045810326443,0.24529668921867032,0.5333333333333333
Walker2d-v4,tvc300,15,actuator_gain,4.173105141437678,0.6649207843485456,0.055330737876778446,0.3333333333333333
Walker2d-v4,tvc300,16,actuator_gain,0.8718773101425282,0.3874977539292211,0.018242226068545395,0.8
Walker2d-v4,tvc300,17,actuator_gain,1.6570491349230898,0.677566364654106,0.24240194764861714,0.4
Walker2d-v4,tvc300,18,actuator_gain,1.2385561260875628,0.687121312643641,0.24789250771465512,0.3333333333333333
Walker2d-v4,tvc300,19,actuator_gain,0.7406233534930412,0.5650356435291376,0.260730158616899,0.6
Walker2d-v4,tvc300,20,actuator_gain,3.898897372831754,0.6590918679097822,0.07359910761305923,0.4
Walker2d-v4,tvc300,21,actuator_gain,1.169902237511091,0.6904927852223236,0.17491022284470778,0.26666666666666666
Walker2d-v4,tvc300,22,actuator_gain,1.4904100339720012,0.542412814781689,0.07989290720857249,0.4666666666666667
Walker2d-v4,tvc300,23,actuator_gain,0.8166282715168044,0.5133485612252747,0.07914892741630065,0.5333333333333333
Walker2d-v4,tvc300,24,actuator_gain,2.9219724936598643,0.7032073942328665,0.27357054272941916,0.3333333333333333
Walker2d-v4,tvc300,25,actuator_gain,2.0053967058740745,0.622923469685895,0.011222600479221212,0.3333333333333333
Walker2d-v4,tvc300,26,actuator_gain,0.8778693313263548,0.614336899110717,0.2560965538757824,0.5333333333333333
Walker2d-v4,tvc300,27,actuator_gain,0.8549390446003894,0.5715833433423899,0.046411118029814465,0.4
Walker2d-v4,tvc300,28,actuator_gain,1.0804091896578638,0.6088717755898707,0.014589502247362355,0.3333333333333333
Walker2d-v4,tvc300,29,actuator_gain,0.9799281167749643,0.5815904256711774,0.15169283342989004,0.4666666666666667
Walker2d-v4,tvc300,30,actuator_gain,0.5374621435917826,0.4367192735589466,0.04951343010622978,0.6
Walker2d-v4,vanilla,1,mass,4.073510669507912,0.6623681213405412,0.0671252349151991,0.2857142857142857
