env_id,model_label,seed,axis,nominal_normalized_return,nominal_competent,nominal_failure,deployment_failure,reliability_auc
Walker2d-v5,klprho0,21,friction_mass_damping,1.3992392881878013,True,0.0,0.5,0.4813287210055336
Walker2d-v5,klprho0,22,friction_mass_damping,1.257107717777864,True,0.0,0.42857142857142855,0.5340425751223813
Walker2d-v5,klprho0,23,friction_mass_damping,1.0103514927735768,True,0.0,0.5,0.5095765481574444
Walker2d-v5,klprho0,24,friction_mass_damping,0.8801250101238111,True,0.0,0.5714285714285714,0.4592622610452155
Walker2d-v5,klprho0,25,friction_mass_damping,0.9145525259657599,True,0.0,0.6428571428571429,0.38919029094446195
Walker2d-v5,klprho0,26,friction_mass_damping,1.0321686910664238,True,0.0,0.5714285714285714,0.45467009302857236
Walker2d-v5,klprho0,27,friction_mass_damping,0.9709264035478751,True,0.0,0.7142857142857143,0.3361187607324303
Walker2d-v5,klprho0,28,friction_mass_damping,1.045858214438533,True,0.0,0.5714285714285714,0.4694035134790456
Walker2d-v5,klprho0,29,friction_mass_damping,1.0630390127855731,True,0.0,0.5714285714285714,0.37816289559171673
Walker2d-v5,klprho0,30,friction_mass_damping,1.0153293822561578,True,0.0,0.5,0.4801538834428145
Walker2d-v5,klprho0,31,friction_mass_damping,0.9516886576853858,True,0.0,0.42857142857142855,0.45478019225640515
Walker2d-v5,klprho0,32,friction_mass_damping,1.08260932700234,True,0.0,0.5,0.48923791727816784
Walker2d-v5,klprho0,33,friction_mass_damping,0.9980926977458666,True,0.0,0.5714285714285714,0.4403386982187701
Walker2d-v5,klprho0,34,friction_mass_damping,0.9290874614049824,True,0.0,0.7857142857142857,0.30138096642757556
Walker2d-v5,klprho0,35,friction_mass_damping,1.3593760862684796,True,0.0,0.42857142857142855,0.5990241500762007
Walker2d-v5,klprho0,6,mass_damping,1.0869705407092662,True,0.0,0.5,0.5477035611339437
Walker2d-v5,klprho0,7,mass_damping,1.0960000653769129,True,0.0,0.42857142857142855,0.5585063303786575
Walker2d-v5,klprho0,8,mass_damping,1.140843014726937,True,0.0,0.35714285714285715,0.6612475285046809
Walker2d-v5,klprho0,9,mass_damping,0.9775779147911223,True,0.0,0.42857142857142855,0.5019645251250651
Walker2d-v5,klprho0,10,mass_damping,0.5717328471736647,True,0.0,0.6428571428571429,0.3234991506120245
Walker2d-v5,klprho0,11,mass_damping,0.996379903049198,True,0.0,0.42857142857142855,0.5843074142463361
Walker2d-v5,klprho0,12,mass_damping,1.3780902641053674,True,0.0,0.2857142857142857,0.7419519979244014
Walker2d-v5,klprho0,13,mass_damping,1.0017543870144343,True,0.0,0.5,0.5308623113857722
Walker2d-v5,klprho0,14,mass_damping,1.143608724054217,True,0.0,0.6428571428571429,0.4499105545969218
Walker2d-v5,klprho0,15,mass_damping,1.207240580117608,True,0.0,0.35714285714285715,0.5899305668741742
Walker2d-v5,klprho0,16,mass_damping,1.1481539869315525,True,0.0,0.42857142857142855,0.5467493176342634
Walker2d-v5,klprho0,17,mass_damping,1.0199489627983378,True,0.0,0.42857142857142855,0.5529466227026617
Walker2d-v5,klprho0,18,mass_damping,1.0388170289729282,True,0.0,0.5714285714285714,0.4194371711832581
Walker2d-v5,klprho0,19,mass_damping,0.9575878533169359,True,0.0,0.5714285714285714,0.4667610789470332
Walker2d-v5,klprho0,20,mass_damping,0.9920656535140673,True,0.0,0.42857142857142855,0.5770522295433961
Walker2d-v5,klprho0,21,mass_damping,1.3992392881878013,True,0.0,0.5714285714285714,0.4952528052255092
Walker2d-v5,klprho0,22,mass_damping,1.257107717777864,True,0.0,0.42857142857142855,0.6021026339386204
Walker2d-v5,klprho0,23,mass_damping,1.0103514927735768,True,0.0,0.5,0.48823429066538127
Walker2d-v5,klprho0,24,mass_damping,0.8801250101238111,True,0.0,0.5,0.4960245050142296
Walker2d-v5,klprho0,25,mass_damping,0.9145525259657599,True,0.0,0.6428571428571429,0.40849801265640534
Walker2d-v5,klprho0,26,mass_damping,1.0321686910664238,True,0.0,0.42857142857142855,0.5607731201295698
Walker2d-v5,klprho0,27,mass_damping,0.9709264035478751,True,0.0,0.6428571428571429,0.3989895235004209
Walker2d-v5,klprho0,28,mass_damping,1.045858214438533,True,0.0,0.6428571428571429,0.4421498445545226
Walker2d-v5,klprho0,29,mass_damping,1.0630390127855731,True,0.0,0.7142857142857143,0.3544022685574393
Walker2d-v5,klprho0,30,mass_damping,1.0153293822561578,True,0.0,0.42857142857142855,0.541150291208826
Walker2d-v5,klprho0,31,mass_damping,0.9516886576853858,True,0.0,0.5714285714285714,0.4249621378656893
Walker2d-v5,klprho0,32,mass_damping,1.08260932700234,True,0.0,0.42857142857142855,0.5300560635934174
Walker2d-v5,klprho0,33,mass_damping,0.9980926977458666,True,0.0,0.5,0.4795585602541263
Walker2d-v5,klprho0,34,mass_damping,0.9290874614049824,True,0.0,0.6428571428571429,0.3254023626245713
Walker2d-v5,klprho0,35,mass_damping,1.3593760862684796,True,0.0,0.2857142857142857,0.738516969759749
Walker2d-v5,klprho0p05,6,friction_mass,1.0335519973134488,True,0.0,0.6428571428571429,0.42551592307204517
Walker2d-v5,klprho0p05,7,friction_mass,0.04554444881108252,False,1.0,1.0,0.021157020314982625
Walker2d-v5,klprho0p05,8,friction_mass,0.9576878094673068,True,0.0,0.5714285714285714,0.4468504879938485
