axis,model_label,nominal_mean_return,nominal_mean_return_ci95,avg_gain_mean_return,avg_gain_mean_return_ci95,positive_gain_scenarios,perturbed_scenarios
fshin_friction,a3p70,1.0,0.0,nan,nan,0,0
fthigh_actuator_gain,vanilla,1.0,0.0,0.0,0.0,0,0
fthigh_actuator_gain,a2p20,1.0,0.0,nan,nan,0,0
fthigh_actuator_gain,a2p40,1.0,0.0,nan,nan,0,0
fthigh_actuator_gain,a2p55,1.0,0.0,0.0,0.0,0,15
fthigh_actuator_gain,a2p65,1.0,0.0,nan,nan,0,0
fthigh_actuator_gain,a2p70,1.0,0.0,0.0,0.0,0,15
fthigh_actuator_gain,a2p75,1.0,0.0,nan,nan,0,0
fthigh_actuator_gain,a2p80,1250.511791191933,0.0,-930.5962243716614,0.0,4,15
fthigh_actuator_gain,a3p00,1380.001890495309,0.0,nan,nan,0,0
fthigh_actuator_gain,a3p05,1373.6912798383432,0.0,nan,nan,0,0
fthigh_actuator_gain,a3p10,1.0,0.0,0.0,0.0,0,15
fthigh_actuator_gain,a3p20,1.0,0.0,nan,nan,0,0
fthigh_actuator_gain,a3p40,1.0,0.0,0.0,0.0,0,15
fthigh_actuator_gain,a3p70,1.0,0.0,nan,nan,0,0
fthigh_damping,vanilla,1.0,0.0,0.0,0.0,0,0
fthigh_damping,a2p20,1.0,0.0,nan,nan,0,0
fthigh_damping,a2p40,1.0,0.0,nan,nan,0,0
fthigh_damping,a2p55,1.0,0.0,0.0,0.0,0,15
fthigh_damping,a2p65,1.0,0.0,nan,nan,0,0
fthigh_damping,a2p70,1.0,0.0,0.0,0.0,0,15
fthigh_damping,a2p75,1.0,0.0,nan,nan,0,0
fthigh_damping,a2p80,1346.8461177870665,0.0,-164.5794494204462,0.0,1,15
fthigh_damping,a3p00,1376.1380635185587,0.0,nan,nan,0,0
fthigh_damping,a3p05,1384.9640822891424,0.0,nan,nan,0,0
fthigh_damping,a3p10,1493.82785985505,0.0,-123.70593004334268,0.0,0,15
fthigh_damping,a3p20,1.0,0.0,nan,nan,0,0
fthigh_damping,a3p40,1.0,0.0,0.0,0.0,0,15
fthigh_damping,a3p70,1.0,0.0,nan,nan,0,0
fthigh_friction,vanilla,1.0,0.0,0.0,0.0,0,0
fthigh_friction,a2p20,1.0,0.0,nan,nan,0,0
fthigh_friction,a2p40,1.0,0.0,nan,nan,0,0
fthigh_friction,a2p55,1.0,0.0,0.0,0.0,0,15
fthigh_friction,a2p65,1.0,0.0,nan,nan,0,0
fthigh_friction,a2p70,1.0,0.0,0.0,0.0,0,15
fthigh_friction,a2p75,1.0,0.0,nan,nan,0,0
fthigh_friction,a2p80,1.0,0.0,0.0,0.0,0,15
fthigh_friction,a3p00,1366.0056169829927,0.0,nan,nan,0,0
fthigh_friction,a3p05,1375.9412489180945,0.0,nan,nan,0,0
fthigh_friction,a3p10,1495.5522025264254,0.0,-17.547862165560005,0.0,0,15
fthigh_friction,a3p20,1.0,0.0,nan,nan,0,0
fthigh_friction,a3p40,1.0,0.0,0.0,0.0,0,15
fthigh_friction,a3p70,1.0,0.0,nan,nan,0,0
gear,vanilla,1.0,0.0,0.0,0.0,0,0
gear,a2p20,1.0,0.0,nan,nan,0,0
gear,a2p40,1.0,0.0,nan,nan,0,0
gear,a2p55,1.0,0.0,0.0,0.0,0,15
gear,a2p65,1.0,0.0,nan,nan,0,0
gear,a2p70,1.0,0.0,0.0,0.0,0,15
gear,a2p75,1.0,0.0,nan,nan,0,0
gear,a2p80,1.0,0.0,0.0,0.0,0,15
gear,a3p00,1381.3239843823808,0.0,nan,nan,0,0
gear,a3p05,1373.9068510887698,0.0,nan,nan,0,0
gear,a3p10,1477.4033921269786,0.0,-1051.2887384103908,0.0,2,15
gear,a3p20,1.0,0.0,nan,nan,0,0
gear,a3p40,1.0,0.0,0.0,0.0,0,15
gear,a3p70,1.0,0.0,nan,nan,0,0
gravity,vanilla,1.0,0.0,0.0,0.0,0,0
gravity,a2p20,1.0,0.0,nan,nan,0,0
gravity,a2p40,1.0,0.0,nan,nan,0,0
gravity,a2p55,1.0,0.0,0.0,0.0,0,15
gravity,a2p65,1.0,0.0,nan,nan,0,0
gravity,a2p70,1.0,0.0,0.0,0.0,0,15
gravity,a2p75,1.0,0.0,nan,nan,0,0
gravity,a2p80,1.0,0.0,0.0,0.0,0,15
gravity,a3p00,896.6468443477099,0.0,nan,nan,0,0
gravity,a3p05,1044.4329815841127,0.0,nan,nan,0,0
gravity,a3p10,868.6678124962949,0.0,85.663243160004,0.0,9,15
gravity,a3p20,1.0,0.0,nan,nan,0,0
gravity,a3p40,1.0,0.0,0.0,0.0,0,15
gravity,a3p70,1.0,0.0,nan,nan,0,0
